"","X","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"25",1,10,1027,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.3685289511024,0.7,10.8289809719842,0.467243174150302,0.925,0.3625,0.435091991341991,0.925,0.586032856032856,10.629805451964,0.575922093527483,0.95,0.075,0.326515151515151,0.95,NA,0.0453356961370778,0.173963093484615,3.61766443533712,0.128661387934137,0.117540586495407,0.202370816493933,0.106646040088528,0.117540586495407,0.101724271106463,3.5008307785673,0.202969007472748,0.223606797749979,0.21989830185314,0.0854946629507916,0.223606797749979,NA
"26",1,10,1077,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.367063616260587,0.645833333333333,11.8016283545175,0.486950815057746,0.8875,0.4875,0.473075396825397,0.8875,0.612772227772228,11.5612850263878,0.613676268416648,1,0.0375,0.35,1,0.515,0.0368546959679193,0.117462822288088,3.20985527547735,0.161568397178055,0.171583185288315,0.156545772690828,0.106765655757056,0.171583185288315,0.119005126148949,3.16925477779549,0.197083846196032,0,0.167705098312484,0.074535599249993,0,0.0670820393249937
"27",1,10,1127,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.383262368763472,0.704166666666667,35.9801542323755,2.33732617040358,0.85,0.38125,0.420205627705628,0.85,0.554057054057054,35.5182266167233,2.5110451948635,0.9875,0.00625,0.331818181818182,0.9875,0.496666666666667,0.0453996965282216,0.169870521727717,9.37493865874619,0.511854407652738,0.14956076040403,0.216411371186792,0.074444920844206,0.14956076040403,0.0696488397720803,9.16731846604024,0.540612243502898,0.0559016994374947,0.0279508497187474,0.0154672056222437,0.0559016994374947,0.0239394948819869
"28",1,10,1177,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.169856093647028,0.5875,18.0301024620516,2.98804859176039,0.8625,0.6,0.579761904761905,0.8625,0.671847041847042,17.7532176776891,2.77515560964333,0.9125,0.10625,0.348333333333333,0.9125,0.498809523809524,0.0549123713356161,0.206748356803472,0.881813885646043,0.310069356325405,0.151201329707325,0.305109988796103,0.203288544309031,0.151201329707325,0.152541735535229,0.844494262706035,0.398597220410944,0.167705098312484,0.211802260064479,0.0987842339422124,0.167705098312484,0.107936354366199
"29",1,10,1227,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.360657695265777,0.704166666666667,10.408503346092,0.467079492968171,0.7,NA,1,0.7,0.815018072966653,10.2003607223581,0.573016019182887,0.979166666666667,NA,1,0.979166666666667,0.988311688311688,0.046106945937705,0.149254972391628,3.03188233994536,0.137181755002714,0.146598867902093,NA,0,0.146598867902093,0.104340363353626,2.94278283839168,0.191347011664395,0.0655331263047541,NA,0,0.0655331263047541,0.036949676640392
"30",1,10,1277,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.388294870042835,0.7875,9.12615944870523,0.463972915372001,0.9625,0.3125,0.41916847041847,0.9625,0.580880785880786,8.95223126776947,0.521538340045297,0.9875,0.06875,0.35508658008658,0.9875,0.518030303030303,0.069463235869705,0.106358518713472,2.77705592206012,0.0829088599640646,0.0915868871331308,0.154430192030336,0.0722012238694509,0.0915868871331308,0.0724487369355631,2.73744677984389,0.125824144131323,0.0559016994374947,0.19226403856758,0.0632128063893783,0.0559016994374947,0.0544166030806018
"31",1,10,1327,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.403280014289636,0.7625,9.23273465808845,0.495674966311146,0.9125,0.3,0.399016955266955,0.9125,0.553261738261738,9.04595106313757,0.556997449926164,0.9625,0.03125,0.329166666666667,0.9625,0.4875,0.0442268345217334,0.109073048112544,2.04696174987677,0.140484533876869,0.1467857371531,0.14845697586914,0.0736746075932742,0.1467857371531,0.0921026989932081,2.0388096130599,0.17171228939229,0.167705098312484,0.139754248593737,0.0186338998124982,0.167705098312484,0.0559016994374947
"32",1,10,1377,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.440348093261881,0.716666666666667,33.5301406495328,2.25879558082461,0.925,0.3875,0.440265151515151,0.925,0.591640026640027,33.1319581358023,2.32572388168573,1,0,0.333333333333333,1,0.5,0.0351995333470107,0.127961982658319,7.71930110737958,0.432479049221888,0.117540586495407,0.171583185288315,0.0761218267066017,0.117540586495407,0.0753215848891033,7.70065444907942,0.436613396649641,0,0,0,0,0
"33",1,10,1427,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.189706856536856,0.658333333333333,16.9061996942689,2.88556247625048,0.9125,0.4875,0.494305555555556,0.9125,0.630821955821956,16.7359018594038,2.75392403371528,0.9375,0.125,0.365642135642136,0.9375,0.518720168720169,0.0342491729910632,0.150292113227027,0.768622345977715,0.194678547888323,0.1467857371531,0.225438169840541,0.129951318826,0.1467857371531,0.119686345424841,0.869971269975067,0.335931920097137,0.137529901055045,0.236476325731729,0.12404658305398,0.137529901055045,0.121101948766398
"34",1,10,1477,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.40549133458418,0.708333333333333,9.18689645032566,0.443324193337791,0.716666666666667,NA,1,0.716666666666667,0.829115080190595,9.02275037449304,0.521208058621012,0.95,NA,1,0.95,0.959937888198758,0.0433110377238456,0.149316180092537,2.29080038963916,0.120374096062645,0.125073078053597,NA,0,0.125073078053597,0.0845344092897834,2.27328616222449,0.154385840344584,0.186142748467453,NA,0,0.186142748467453,0.159255726812609
"35",1,10,327,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.138929026414704,0.475,24.2062765791767,0.713660393056722,0.4625,0.525,0.321626984126984,0.4625,NA,23.7192243052881,1.25545863396903,1,0.00625,0.334848484848485,1,0.501666666666667,0.0545618797612003,0.121214613212023,7.06655456802295,0.138959310361165,0.218773494978855,0.132038670571601,0.126462450510239,0.218773494978855,NA,6.87130571078579,0.447793615428926,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"36",1,10,377,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.129892696722706,0.6375,75.8643305994854,2.98491142674324,0.7875,0.49375,0.452346681096681,0.7875,0.568052503052503,74.5852733554804,3.65640944675658,0.9875,0.0625,0.345454545454545,0.9875,0.511666666666667,0.0311589072058828,0.143766684767796,20.8366203423262,0.524638619695494,0.167705098312484,0.204694091396483,0.116817770027959,0.167705098312484,0.125382228307744,20.7365404757919,0.766109141054682,0.0559016994374947,0.0641236470053221,0.0228465768159107,0.0559016994374947,0.0311100668162243
"37",1,10,427,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0527325598998297,0.45,31.4437706412465,3.45914879795199,0.6125,0.6875,NA,0.6125,NA,30.6174261932118,2.93890810756132,0.9,0.11875,0.338888888888889,0.9,0.490274725274725,0.0232004468772959,0.2219662268183,1.48379615774763,0.477894518699049,0.308594010243061,0.2612596006798,NA,0.308594010243061,NA,1.33805243940973,0.383135740147223,0.14956076040403,0.137380330699696,0.0428731220845328,0.14956076040403,0.0627753174568212
"38",1,10,477,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.141191082509198,0.508333333333333,22.6064832666784,0.690911531273498,0.479166666666667,NA,1,0.479166666666667,0.637872622733304,22.1692570171408,1.1137541001502,0.904166666666667,NA,1,0.904166666666667,0.926677814938685,0.0481950414274904,0.147840201387169,7.25745839341391,0.191302420239274,0.129311605156189,NA,0,0.129311605156189,0.121299777606791,7.11522351909652,0.474790900557707,0.233011996779726,NA,0,0.233011996779726,0.200439688312473
"39",1,10,527,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.244707449356397,0.6625,15.6130141219944,0.593933083041279,0.7375,0.4,0.383194444444444,0.7375,0.499344544344544,15.2568652275296,0.849171739959385,0.975,0.05,0.351515151515152,0.975,0.505238095238095,0.04556369468353,0.125292056472885,4.11596002855064,0.207449546532354,0.221760302080754,0.160180818879297,0.0985638572697911,0.221760302080754,0.127341093377866,3.99293354862287,0.380243980196375,0.111803398874989,0.196180636417724,0.0744869520572222,0.111803398874989,0.0172663333702057
"40",1,10,577,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.238490066958723,0.575,15.0887741900404,0.557682667893665,0.7375,0.4875,0.428670634920635,0.7375,0.535362415362415,14.8340118125782,0.774560345931842,0.95,0.05625,NA,0.95,NA,0.0487979047647805,0.147840201387169,4.37082447544735,0.166050468286407,0.189788663629062,0.17631087974311,0.10474670428128,0.189788663629062,0.118866234072087,4.31123914873062,0.20314337697623,0.223606797749979,0.223882458587442,NA,0.223606797749979,NA
"41",1,10,627,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.254152164975551,0.6375,47.3386174777738,2.46766263991989,0.8375,0.48125,0.454623015873016,0.8375,0.583583083583084,46.5006717597671,2.74678597943931,1,0.04375,0.343939393939394,1,0.511666666666667,0.0423720394558512,0.094725673480711,13.4921409790011,0.402157642387961,0.167705098312484,0.158503486596219,0.0873020880786123,0.167705098312484,0.100875307976218,13.2968266892466,0.540885707968104,0,0.0611700606161991,0.0148291056039271,0,0.0163120161643198
"42",1,10,677,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.114700657240222,0.5625,23.6049248891037,3.03724273992179,0.7875,0.6125,0.554126984126984,0.7875,0.625093795093795,23.1734469948457,2.76470532126744,0.9625,0.09375,0.350252525252525,0.9625,0.512435897435897,0.038914304326031,0.174958223919195,1.19869522607468,0.323604552049878,0.186289955092649,0.268707922042542,0.149489280086665,0.186289955092649,0.116169405550332,1.17643668287623,0.346163598661473,0.0915868871331308,0.13374046940958,0.0526976223357982,0.0915868871331308,0.0636136551185932
"43",1,10,727,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.232757886105807,0.6375,14.7826803551683,0.562173003354818,0.604166666666667,NA,1,0.604166666666667,0.744147869674185,14.4563983907374,0.769576136024437,0.966666666666667,NA,1,0.966666666666667,0.981789949181254,0.0552681570554717,0.146286888685109,4.52021346397129,0.143253931759367,0.132107855103763,NA,0,0.132107855103763,0.117015763403294,4.28608047196261,0.340438387272453,0.0683985568056769,NA,0,0.0683985568056769,0.0381903711779779
"44",1,10,777,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.304683808832406,0.6875,12.028041755972,0.509603871055995,0.7875,0.38125,0.391812770562771,0.7875,0.520134865134865,11.8389769037267,0.6265585948922,0.9875,0.025,0.336363636363636,0.9875,0.501410256410256,0.0372996156675205,0.134846132803888,3.87503743673017,0.151420361372289,0.203181925221812,0.154297005121531,0.101394612213771,0.203181925221812,0.128078179832665,3.83366102386839,0.216816529265324,0.0559016994374947,0.0653935454725746,0.00932707592804686,0.0559016994374947,0.013882468497689
"45",1,10,827,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.326846237573952,0.658333333333333,12.5037805624816,0.535441250726902,0.7875,0.3625,0.383896103896104,0.7875,0.511665001665002,12.2919913778069,0.699095975368399,0.975,0.05625,0.368181818181818,0.975,0.51,0.0716338634107457,0.14281014264437,3.30568669925941,0.119261605806621,0.233325501121682,0.156545772690828,0.107688188907151,0.233325501121682,0.135463677714106,3.23408874704887,0.222266956769389,0.111803398874989,0.223882458587442,0.148868430106533,0.111803398874989,0.0376192062431223
"46",1,10,877,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.3191825668688,0.6375,42.9530741829521,2.43027765418013,0.8375,0.48125,0.455753968253968,0.8375,0.585333555333555,42.2961953119866,2.68827259365043,0.9875,0.025,0.336363636363636,0.9875,0.501666666666667,0.0332072093636768,0.112374036043066,9.2660848743593,0.483346637236224,0.1467857371531,0.153227342276281,0.100515711818567,0.1467857371531,0.101385193305207,9.0953859549476,0.597248247344078,0.0559016994374947,0.0512989176042577,0.0194158568338542,0.0559016994374947,0.0275192649160632
"47",1,10,927,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.147224557291664,0.545833333333333,20.0897683795296,3.00553530663836,0.825,0.58125,0.557765151515151,0.825,0.636414141414141,19.6424981907193,2.72754386568938,0.9625,0.04375,0.334848484848485,0.9625,0.496172161172161,0.0490866783559671,0.211985531338995,1.04170942617018,0.336592839819102,0.200328677296508,0.290402964135953,0.211948504383411,0.200328677296508,0.154724425028175,1.01234305195591,0.386745557960095,0.0915868871331308,0.0838525491562421,0.019919610318974,0.0915868871331308,0.0304384421925552
"48",1,10,977,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.313968024735625,0.658333333333333,13.387958794542,0.516744590526268,0.65,NA,1,0.65,0.773883610444386,13.1197596855491,0.738363562651771,0.95,NA,1,0.95,0.963280632411067,0.0429587665658522,0.183173774266262,4.15802186544153,0.181681762067387,0.176466288217305,NA,0,0.176466288217305,0.139367323417329,4.08708851552126,0.280069705388228,0.169709073389266,NA,0,0.169709073389266,0.134397012587321
"49",1,11,1028,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.37115969154286,0.7,11.2515772783823,0.494462461923842,0.875,0.3875,0.422308802308802,0.875,0.566053946053946,11.0588382148941,0.621624633030318,1,0,0.333333333333333,1,0.5,0.0461326096399202,0.138918125577748,4.11064823519884,0.211487579086815,0.190221477563171,0.185404962177392,0.100895377189918,0.190221477563171,0.124381754405707,4.07107905172564,0.234326418948432,0,0,0,0,0
"50",1,11,1078,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.361170048136574,0.666666666666667,10.9434273292336,0.500398910031697,0.8,0.4375,0.42406746031746,0.8,0.55029637029637,10.7417895345541,0.629763696399194,0.9875,0.04375,0.341919191919192,0.9875,0.507179487179487,0.0478963003485255,0.150535107909917,3.80091349590729,0.221718012799884,0.191942973987479,0.179087599852845,0.116592000029872,0.191942973987479,0.135272648375556,3.72364616860322,0.275617995050056,0.0559016994374947,0.101590962610906,0.025861866817373,0.0559016994374947,0.0290047372784968
"51",1,11,1128,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.392101551687843,0.675,42.2209763854099,2.49662826557439,0.85,0.4125,0.430557359307359,0.85,0.563992118992119,41.5105966517861,2.83281288906378,0.975,0.0125,0.33030303030303,0.975,0.493333333333333,0.0542437361479538,0.150292113227027,14.0117698918588,0.556537253010252,0.17013926184468,0.19491901152179,0.0826558102920319,0.17013926184468,0.0874379733539012,13.5119346723844,0.798937994676979,0.0769483764063866,0.0384741882031933,0.0217631771654427,0.0769483764063866,0.0335083126633356
"52",1,11,1178,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.160298669009566,0.641666666666667,18.1199541013186,2.93125894948647,0.825,0.55,0.534848484848485,0.825,0.6228663003663,17.7365260273818,2.64993570547311,0.9375,0.10625,0.378484848484848,0.9375,0.511666666666667,0.0449319129830446,0.224748072086131,1.01750478674175,0.27438321740405,0.14281014264437,0.276253125726541,0.181140694629745,0.14281014264437,0.11192118055832,1.0153389577586,0.253458169498274,0.137529901055045,0.269853152073884,0.159750361048437,0.137529901055045,0.0633148634194575
"53",1,11,1228,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.369371305414132,0.666666666666667,11.9924813421092,0.559314204029638,0.675,NA,1,0.675,0.79840282524493,11.740688865599,0.688962126170266,0.975,NA,1,0.975,0.985714285714286,0.0614795908064201,0.123898656945838,3.88778055098502,0.110476816042343,0.137596324580316,NA,0,0.137596324580316,0.0973893970526675,3.76424838162108,0.210468908597382,0.0769483764063866,NA,0,0.0769483764063866,0.0439705008036495
"54",1,11,1278,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.429100864414998,0.725,9.59791174968237,0.477127348575257,0.9,0.375,0.426971500721501,0.9,0.575982350982351,9.41806727223317,0.550355749396235,0.9875,0.01875,0.335416666666667,0.9875,0.5,0.0363847070435451,0.111803398874989,1.97238458876131,0.10600733926831,0.125656172487509,0.162221421130763,0.0869419353947172,0.125656172487509,0.0945513556064928,1.95234315389821,0.137866171508785,0.0559016994374947,0.0838525491562421,0.00931694990624913,0.0559016994374947,0
"55",1,11,1328,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.398065551607413,0.720833333333333,9.25196553793987,0.460356356542225,0.875,0.36875,0.416554834054834,0.875,0.560725940725941,9.09082684563801,0.530523637029713,1,0.025,0.33969696969697,1,0.506904761904762,0.0525080206358365,0.1247072595513,3.74244159732664,0.121501891557337,0.172061800402921,0.169533997522,0.100464003583541,0.172061800402921,0.117291806240264,3.6831778422308,0.173093463598638,0,0.0653935454725746,0.0169691273543042,0,0.0183112681720699
"56",1,11,1378,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.45024326801339,0.683333333333333,39.3080162082147,2.21993437469566,0.8625,0.41875,0.435178571428571,0.8625,0.572620712620713,38.6688758262451,2.50403513748588,1,0.0125,0.336363636363636,1,0.503333333333333,0.0536646889409253,0.136797113611354,12.8881981523276,0.412172250572897,0.151201329707325,0.178051404463933,0.0777441271850903,0.151201329707325,0.0827368772924685,12.7352621572579,0.579547569177417,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"57",1,11,1428,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.205460727857143,0.620833333333333,16.9552516560945,2.78749213400725,0.9,0.51875,0.53140873015873,0.9,0.647158674658675,16.6296248994687,2.52184285911358,0.975,0.0375,0.336363636363636,0.975,0.5,0.0495620797936259,0.199551763792627,0.911049925680572,0.304709615080319,0.17013926184468,0.296012424170267,0.181592438692883,0.17013926184468,0.14994399427003,0.879217947164836,0.266499857167455,0.0769483764063866,0.0587702932477034,0.0258255038250543,0.0769483764063866,0.0374634324632678
"58",1,11,1478,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.421324111927162,0.741666666666667,10.0211033348159,0.478816118739617,0.741666666666667,NA,1,0.741666666666667,0.846267348212428,9.84929411971727,0.556353088508695,0.975,NA,1,0.975,0.983333333333333,0.0615158733024541,0.123603308118261,2.86931664563455,0.13103436818907,0.123603308118261,NA,0,0.123603308118261,0.0803953940726738,2.82663847284148,0.171008677937236,0.111803398874989,NA,0,0.111803398874989,0.074535599249993
"59",1,11,278,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.146962723078725,0.579166666666667,19.4501198768463,0.6373223572259,0.7125,0.50625,0.440225468975469,0.7125,0.532085692085692,19.1225106526065,0.966197871385118,0.9875,0.025,0.336212121212121,0.9875,0.501428571428571,0.0444292247311013,0.163288124785321,6.0073431134146,0.198520461488269,0.203181925221812,0.223882458587442,0.146705003176598,0.203181925221812,0.145928003234562,5.9066856458281,0.358266836873842,0.0559016994374947,0.0512989176042577,0.0139551606276545,0.0559016994374947,0.0210194869774759
"60",1,11,328,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.142174419059355,0.520833333333333,21.6532536923816,0.627700148391457,0.7125,0.59375,0.480952380952381,0.7125,0.56244560994561,21.1980654162405,1.0205431387368,1,0.01875,0.337878787878788,1,0.505,0.0304189078636104,0.129311605156189,6.51108304336893,0.204058993591555,0.186289955092649,0.166598121869745,0.113680388351673,0.186289955092649,0.125474413912519,6.29669136464056,0.44482917938858,0,0.0457934435665654,0.0111014408646219,0,0.0122115849510841
"61",1,11,378,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.138617455878376,0.533333333333333,72.6541933466124,3.19892400121066,0.6625,0.5875,0.459729437229437,0.6625,0.52238455988456,71.3542335177467,4.05147505880658,0.9875,0.075,0.348787878787879,0.9875,0.515238095238095,0.036586003374069,0.188096031215612,16.638099659561,0.710590021150334,0.284177020442133,0.236823829704254,0.167482556665864,0.284177020442133,0.187219950692351,16.4680430141556,0.899439021657673,0.0559016994374947,0.0747803802020149,0.0256734718480928,0.0559016994374947,0.0336930111429753
"62",1,11,428,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.062116251656102,0.491666666666667,30.3861911198575,3.34490880068326,0.6125,0.74375,NA,0.6125,NA,29.6490295478754,2.86867373406914,0.95,0.1875,0.396426767676768,0.95,0.536483516483516,0.0354135124624397,0.209252358905706,1.27199370511649,0.491677502104885,0.249670835933614,0.22017860572965,NA,0.249670835933614,NA,1.34612345642148,0.478628502015974,0.130787090945149,0.220271961089253,0.146017261018923,0.130787090945149,0.0517522851289343
"63",1,11,478,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.150617656979158,0.529166666666667,18.2766875380999,0.614626399811673,0.533333333333333,NA,1,0.533333333333333,0.683327168187849,17.9794935888361,0.885187581297948,0.929166666666667,NA,1,0.929166666666667,0.948249576510446,0.0381197037976034,0.1628398380787,5.34742034044484,0.161978505576991,0.151503189320453,NA,0,0.151503189320453,0.132104686067897,5.2257866226047,0.313784427280211,0.191704801698215,NA,0,0.191704801698215,0.160442693395722
"64",1,11,528,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.244163814763662,0.595833333333333,17.0661947118184,0.582416630166228,0.6375,0.4625,0.375357142857143,0.6375,NA,16.7353819752596,0.891823397936238,1,0.0375,0.35,1,0.515,0.0378895191341269,0.158287158548644,4.35716448979899,0.166435295231132,0.249670835933614,0.186289955092649,0.158140346329229,0.249670835933614,NA,4.24379892882967,0.319259476805986,0,0.167705098312484,0.074535599249993,0,0.0670820393249937
"65",1,11,578,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.208170025930899,0.6375,13.5583156269055,0.522992709070203,0.7375,0.43125,0.404273088023088,0.7375,0.517680652680653,13.3430129051499,0.682139667000772,0.9875,0.0375,0.343181818181818,0.9875,0.506666666666667,0.0416315686095791,0.1247072595513,3.69771212242886,0.171239040302195,0.206394486870474,0.183510181848597,0.126708502445031,0.206394486870474,0.145172201168034,3.66594715093273,0.248136262289494,0.0559016994374947,0.141072023411709,0.0375262703400862,0.0559016994374947,0.023195079131282
"66",1,11,628,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.258845824218904,0.65,53.7532668564371,2.76587708776584,0.7625,0.43125,0.41297619047619,0.7625,0.52543956043956,52.9714065528251,3.16332966220243,0.95,0.025,0.327272727272727,0.95,0.486666666666667,0.0518726844031122,0.139443337755679,13.2933287007143,0.566435922730916,0.189788663629062,0.19226403856758,0.0975387070828852,0.189788663629062,0.0974918640859194,13.024419813596,0.827911632517265,0.102597835208515,0.0512989176042577,0.0304621024212142,0.102597835208515,0.046390158262564
"67",1,11,678,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.114616112964133,0.533333333333333,23.5682673302638,3.10724404602266,0.7125,0.7125,0.618055555555556,0.7125,0.62301282051282,23.0716041281616,2.71742950370822,0.9,0.13125,0.346356421356421,0.9,0.492027972027972,0.0500164664737801,0.167541563316678,0.908859244121845,0.46091113262453,0.186289955092649,0.203181925221812,0.187809739831481,0.186289955092649,0.0985759508038918,0.872671421258375,0.409408099110103,0.188484258731263,0.212577385290256,0.0488967384403367,0.188484258731263,0.0540225145385044
"68",1,11,728,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.229601160333954,0.691666666666667,13.9188554834146,0.557953042635548,0.683333333333333,NA,1,0.683333333333333,0.802461384803557,13.6696090087554,0.737426813856514,0.991666666666667,NA,1,0.991666666666667,0.995454545454545,0.0479888977355255,0.157882553136169,3.66205724001383,0.163726648807455,0.154371012035049,NA,0,0.154371012035049,0.10855635451613,3.55286680171391,0.281242147112691,0.0372677996249965,NA,0,0.0372677996249965,0.0203278907045435
"69",1,11,778,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.31955700487712,0.6375,13.0407115414878,0.503089388027574,0.85,0.475,0.453313492063492,0.85,0.587377622377622,12.8312884571438,0.652069658326628,1,0.00625,0.334848484848485,1,0.501666666666667,0.038697160840467,0.105668991064146,2.99585464714957,0.124112502280465,0.14956076040403,0.132038670571601,0.0803999236348624,0.14956076040403,0.0902384999570151,2.9776528869585,0.167456398154615,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"70",1,11,828,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.317352370651436,0.629166666666667,13.4044905626484,0.572463815149263,0.775,0.425,0.408943001443001,0.775,0.524234931734932,13.1710554044724,0.731293951159998,0.9625,0.0625,0.346515151515151,0.9625,0.496904761904762,0.0550402719082241,0.176207197946585,5.77136188525358,0.182502789836154,0.25520889276702,0.187609617080396,0.116290286371747,0.25520889276702,0.137084174437552,5.68612462845031,0.31565143128774,0.167705098312484,0.200738767136742,0.0395136813456317,0.167705098312484,0.042177145050677
"71",1,11,878,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.316656483843214,0.675,42.624618384857,2.57772275503886,0.8375,0.41875,0.423492063492063,0.8375,0.557800532800533,42.0240681331224,2.8170100211489,0.95,0.05,0.333901515151515,0.95,0.493333333333333,0.0511591031428004,0.140227467673272,13.1105285904123,0.530513043940489,0.186289955092649,0.168561054064598,0.0871055747428999,0.186289955092649,0.106527218181175,12.874642962381,0.585512803744095,0.102597835208515,0.0942421293656315,0.0302100597342823,0.102597835208515,0.0427148850344792
"72",1,11,928,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.154062092473103,0.654166666666667,20.1642484151797,2.91634210024235,0.8875,0.55625,0.572777777777778,0.8875,0.663489843489844,19.7035548443294,2.60258315069405,0.9625,0.1625,0.380454545454545,0.9625,0.532619047619048,0.0426453072623679,0.221760302080754,1.44244912450169,0.332718141730988,0.171583185288315,0.33313453501709,0.204610647247451,0.171583185288315,0.143391190558561,1.41017372879856,0.301994108558701,0.122340121232398,0.222500739206342,0.0778528432199418,0.122340121232398,0.0307938876391515
"73",1,11,978,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.323750681492061,0.620833333333333,11.9078455296212,0.497374959773259,0.6125,NA,1,0.6125,0.748574482008322,11.6950216617121,0.62036354430243,0.991666666666667,NA,1,0.991666666666667,0.995454545454545,0.0416252323153826,0.156428991046309,3.34810505005592,0.17541707385223,0.158287158548644,NA,0,0.158287158548644,0.119524604441904,3.30231716309289,0.211425686142446,0.0372677996249965,NA,0,0.0372677996249965,0.0203278907045435
